Sail Date.,QTY.(KGS)
2022-01-12,58048
2022-01-12,13972
2022-01-12,51000
2022-01-12,20160
2022-01-12,23985
2022-01-12,3150
2022-01-12,283
2022-01-12,4086
2022-01-12,14686
2022-01-12,22280
2022-01-12,25909
2022-01-12,65640
2022-01-12,13763
2022-01-12,11762
2022-01-12,19443
2022-01-12,181562
2022-01-12,9303
2022-01-12,25402
2022-01-12,24000
2022-01-12,8368
2022-01-12,25920
2022-01-12,23770
2022-01-12,15360
2022-01-12,7428
2022-01-12,17249
2022-01-15,22000
2022-01-15,19200
2022-01-15,3131
2022-01-15,17280
2022-01-15,14340
2022-01-15,37975
2022-01-15,9000
2022-01-15,16548
2022-01-15,3659
2022-01-15,17913
2022-01-15,49040
2022-01-15,20091
2022-01-15,20000
2022-01-15,68664
2022-01-15,14509
2022-01-15,20811
2022-01-15,27573
2022-01-15,24000
2022-01-15,19825
2022-01-16,14562
2022-01-16,15450
2022-01-16,25850
2022-01-16,31455
2022-01-16,39285
2022-01-16,9800
2022-01-16,24000
2022-01-16,5000
2022-01-16,16000
2022-01-16,15876
2022-01-16,16380
2022-01-16,26270
2022-01-16,26400
2022-01-16,14765
2022-01-16,26550
2022-01-16,28000
2022-01-16,28400
2022-01-16,96000
2022-01-16,76800
2022-01-16,19200
2022-01-16,17300
2022-01-16,17442
2022-01-16,285
2022-01-16,15000
2022-01-16,38000
2022-01-16,21933
2022-01-16,91680
2022-01-16,19796
2022-01-16,14116
2022-01-16,5871
2022-01-16,25214
2022-01-16,23000
2022-01-16,22219
2022-01-16,328
2022-01-16,18000
2022-01-16,40360
2022-01-16,20802
2022-01-16,1600
2022-01-16,10557
2022-01-16,26190
2022-01-16,103824
2022-01-16,25797
2022-01-16,15525
2022-01-16,34225
2022-01-16,10874
2022-01-16,1370
2022-01-16,66598
2022-01-16,63195
2022-01-16,25000
2022-01-17,17000
2022-01-17,26000
2022-01-17,25000
2022-01-17,21000
2022-01-17,19000
2022-01-17,24000
2022-01-17,41233
2022-01-17,16000
2022-01-17,12000
2022-01-17,20000
2022-01-17,13760
2022-01-17,14000
2022-01-18,41480
2022-01-18,10000
2022-01-18,1368
2022-01-18,17169
2022-01-18,9938
2022-01-18,25000
2022-01-18,27885
2022-01-18,24205
2022-01-19,15700
2022-01-19,13466
2022-01-19,7470
2022-01-19,14280
2022-01-19,20811
2022-01-19,16677
2022-01-19,6424
2022-01-19,24000
2022-01-19,12980
2022-01-19,17000
2022-01-19,9000
2022-01-19,7599
2022-01-19,12250
2022-01-19,20916
2022-01-19,18000
2022-01-19,76912
2022-01-19,11523
2022-01-19,18120
2022-01-19,13032
2022-01-19,15876
2022-01-19,19000
2022-01-19,172800
2022-01-19,115200
2022-01-19,38400
2022-01-19,19200
2022-01-19,23000
2022-01-19,22000
2022-01-19,8212
2022-01-19,26000
2022-01-19,25000
2022-01-19,21000
2022-01-19,20000
2022-01-21,19525
2022-01-21,11130
2022-01-21,30400
2022-01-21,28350
2022-01-21,28125
2022-01-21,15876
2022-01-21,30000
2022-01-21,15200
2022-01-21,55200
2022-01-21,94240
2022-01-21,8000
2022-01-21,50000
2022-01-21,21681
2022-01-21,18720
2022-01-21,19734
2022-01-21,22250
2022-01-21,17700
2022-01-21,7700
2022-01-21,20560
2022-01-21,12000
2022-01-21,98000
2022-01-21,52000
2022-01-21,16000
2022-01-21,11101
2022-01-21,15000
2022-01-21,57600
2022-01-21,28700
2022-01-21,23000
2022-01-21,28400
2022-01-21,25000
2022-01-21,28770
2022-01-21,28600
2022-01-21,28680
2022-01-21,14650
2022-01-21,28500
2022-01-21,8983
2022-01-21,15750
2022-01-21,3003
2022-01-21,14000
2022-01-21,48000
2022-01-21,20000
2022-01-21,46000
2022-01-21,72000
2022-01-21,24000
2022-01-21,26000
2022-01-21,229000
2022-01-22,20000
2022-01-22,18000
2022-01-22,25740
2022-01-22,6960
2022-01-22,14000
2022-01-22,51912
2022-01-22,10200
2022-01-22,20811
2022-01-22,20981
2022-01-22,20320
2022-01-22,6602
2022-01-22,26000
2022-01-22,6729
2022-01-22,15360
2022-01-22,15230
2022-01-22,17829
2022-01-22,9000
2022-01-22,21705
2022-01-22,15000
2022-01-22,38400
2022-01-22,5040
2022-01-22,19180
2022-01-22,19160
2022-01-22,76800
2022-01-22,23000
2022-01-22,19200
2022-01-22,20444
2022-01-22,25000
2022-01-22,6633
2022-01-22,50000
2022-01-22,15876
2022-01-23,28315
2022-01-23,27292
2022-01-23,22640
2022-01-23,20281
2022-01-23,15440
2022-01-23,10439
2022-01-23,65719
2022-01-23,26000
2022-01-23,28950
2022-01-23,24000
2022-01-23,19424
2022-01-23,3352
2022-01-23,14166
2022-01-23,13255
2022-01-23,25120
2022-01-23,19200
2022-01-23,50424
2022-01-23,6552
2022-01-23,28700
2022-01-23,21000
2022-01-23,9862
2022-01-23,29006
2022-01-23,15000
2022-01-23,8600
2022-01-23,18000
2022-01-23,6600
2022-01-23,28060
2022-01-23,9056
2022-01-23,15876
2022-01-23,25000
2022-01-23,55970
2022-01-23,25015
2022-01-23,50235
2022-01-23,18620
2022-01-23,23980
2022-01-23,18520
2022-01-23,15263
2022-01-23,28575
2022-01-23,36360
2022-01-23,10399
2022-01-23,12500
2022-01-23,22418
2022-01-24,25000
2022-01-24,11641
2022-01-24,15000
2022-01-24,54000
2022-01-24,38000
2022-01-25,21101
2022-01-25,19734
2022-01-25,30000
2022-01-25,26000
2022-01-25,72000
2022-01-25,25000
2022-01-25,10058
2022-01-25,23900
2022-01-25,17000
2022-01-25,27300
2022-01-25,100136
2022-01-25,74400
2022-01-25,40360
2022-01-25,18720
2022-01-25,47628
2022-01-25,64000
2022-01-25,21250
2022-01-25,8000
2022-01-25,15000
2022-01-25,15876
2022-01-25,24000
2022-01-25,28000
2022-01-25,48000
