Sail Date.,QTY.(KGS)
2021-01-17,31752
2021-01-17,19200
2021-01-17,24144
2021-01-18,33100
2021-01-18,58497
2021-01-18,24400
2021-01-18,4716
2021-01-18,15881
2021-01-18,24211
2021-01-18,163280
2021-01-18,4320
2021-01-18,11280
2021-01-18,83006
2021-01-18,55844
2021-01-18,24508
2021-01-18,10092
2021-01-18,59635
2021-01-18,18350
2021-01-18,36288
2021-01-18,15045
2021-01-18,14140
2021-01-18,20556
2021-01-18,14100
2021-01-18,26130
2021-01-18,21659
2021-01-18,17722
2021-01-18,8728
2021-01-18,43923
2021-01-18,134400
2021-01-18,278998
2021-01-18,14112
2021-01-18,25300
2021-01-18,20079
2021-01-20,25100
2021-01-20,12100
2021-01-20,15000
2021-01-20,39531
2021-01-20,20000
2021-01-20,34970
2021-01-20,24000
2021-01-20,14700
2021-01-20,19200
2021-01-20,14000
2021-01-20,8480
2021-01-20,8000
2021-01-20,21406
2021-01-20,12000
2021-01-20,12980
2021-01-20,12168
2021-01-20,26000
2021-01-20,9600
2021-01-20,13560
2021-01-20,65745
2021-01-20,34750
2021-01-20,24803
2021-01-20,25000
2021-01-20,29000
2021-01-20,76100
2021-01-20,23400
2021-01-20,48100
2021-01-20,52600
2021-01-20,15200
2021-01-20,28500
2021-01-20,25500
2021-01-20,30000
2021-01-21,19170
2021-01-21,16000
2021-01-21,28000
2021-01-21,15000
2021-01-21,8844
2021-01-21,15876
2021-01-21,18000
2021-01-21,25000
2021-01-21,12950
2021-01-22,9968
2021-01-22,15000
2021-01-22,20039
2021-01-22,114000
2021-01-22,3235
2021-01-22,8280
2021-01-23,23335
2021-01-23,56120
2021-01-23,15138
2021-01-23,15285
2021-01-23,24716
2021-01-23,26963
2021-01-23,106602
2021-01-23,41221
2021-01-23,6906
2021-01-23,47628
2021-01-23,23151
2021-01-23,4508
2021-01-23,19000
2021-01-23,19120
2021-01-23,16820
2021-01-23,15876
2021-01-23,12833
2021-01-23,25235
2021-01-23,22080
2021-01-23,14021
2021-01-23,54277
2021-01-23,15330
2021-01-23,31057
2021-01-23,16000
2021-01-23,28000
2021-01-23,25528
2021-01-23,20454
2021-01-23,124227
2021-01-23,86186
2021-01-23,26280
2021-01-23,24563
2021-01-23,14400
2021-01-23,19200
2021-01-23,283269
2021-01-23,15360
2021-01-23,21061
2021-01-23,25357
2021-01-23,8860
2021-01-23,14847
2021-01-23,26260
2021-01-23,25350
2021-01-23,26000
2021-01-23,14377
2021-01-23,13629
2021-01-23,16640
2021-01-24,15000
2021-01-24,30000
2021-01-24,9312
2021-01-24,61535
2021-01-24,15876
2021-01-24,56040
2021-01-24,14000
2021-01-24,17080
2021-01-24,18000
2021-01-24,8158
2021-01-24,19000
2021-01-24,10080
2021-01-24,24000
2021-01-24,8000
2021-01-24,14100
2021-01-24,27000
2021-01-24,66052
2021-01-25,15000
2021-01-25,24000
2021-01-25,54000
2021-01-25,25000
2021-01-25,156128
2021-01-27,9547
2021-01-27,15876
2021-01-27,59000
2021-01-27,26000
2021-01-27,26903
2021-01-27,18761
2021-01-27,17583
2021-01-27,24000
2021-01-27,78000
2021-01-27,47000
2021-01-27,4208
2021-01-27,36000
2021-01-27,15000
2021-01-27,31752
2021-01-27,12987
2021-01-27,2887
2021-01-27,10500
2021-01-27,6782
2021-01-27,13000
2021-01-27,12500
2021-01-28,26000
2021-01-28,36481
2021-01-28,18432
2021-01-28,17200
2021-01-28,6560
2021-01-28,15245
2021-01-28,10100
2021-01-28,19593
2021-01-28,22940
2021-01-28,9712
2021-01-28,16800
2021-01-28,13490
2021-01-28,87591
2021-01-28,25000
2021-01-28,8800
2021-01-28,33840
2021-01-28,12502
2021-01-28,16200
2021-01-29,27950
2021-01-29,26760
2021-01-29,28500
2021-01-29,38400
2021-01-29,23980
2021-01-29,12120
2021-01-29,7293
2021-01-29,7900
2021-01-29,13817
2021-01-29,46592
2021-01-29,40157
2021-01-29,17801
2021-01-29,9732
2021-01-29,49231
2021-01-29,16875
2021-01-29,17640
2021-01-29,25154
2021-01-29,63731
2021-01-29,28000
2021-01-29,30000
2021-01-29,8560
2021-01-29,15000
2021-01-29,47876
2021-01-29,73256
2021-01-29,9300
2021-01-29,28340
2021-01-29,36400
2021-01-29,27500
2021-01-29,25000
2021-01-29,15677
2021-01-29,12771
2021-01-29,94764
2021-01-29,56400
2021-01-29,24000
2021-01-29,9853
2021-01-29,18050
2021-01-29,10100
2021-01-29,17100
2021-01-29,24135
2021-01-29,20801
2021-01-29,20000
2021-01-29,19200
2021-01-29,27945
2021-01-29,43093
2021-01-29,48000
2021-01-29,50150
2021-01-29,18216
2021-01-29,32057
2021-01-29,40992
2021-01-29,23708
2021-01-29,52000
2021-01-29,28590
2021-01-29,18737
2021-01-29,81900
2021-01-29,26033
2021-01-29,98344
2021-01-30,27332
2021-01-30,21000
2021-01-30,9668
2021-01-30,19000
2021-01-30,31121
2021-01-30,24000
2021-01-30,105823
2021-01-30,103000
2021-01-30,20000
2021-01-30,47000
2021-01-30,25000
2021-01-30,12072
2021-02-01,41594
2021-02-01,6586
2021-02-01,13500
2021-02-01,77850
2021-02-01,12785
2021-02-01,67334
2021-02-01,20000
2021-02-01,15000
2021-02-01,1876
2021-02-01,10575
2021-02-01,30000
2021-02-01,26000
2021-02-01,12098
2021-02-01,51961
2021-02-01,9312
2021-02-01,17088
2021-02-01,87000
2021-02-01,48600
2021-02-01,15800
2021-02-01,39100
2021-02-01,25000
2021-02-01,24000
2021-02-01,20368
2021-02-01,39572
2021-02-01,20300
2021-02-01,13140
2021-02-01,16235
2021-02-01,15876
2021-02-01,19200
2021-02-01,12072
2021-02-01,11190
2021-02-01,93000
2021-02-01,21260
2021-02-01,15325
2021-02-02,54260
2021-02-05,28216
2021-02-05,23180
2021-02-05,9540
2021-02-05,76800
2021-02-05,20853
2021-02-06,8390
2021-02-06,26000
2021-02-06,25000
2021-02-06,48000
2021-02-06,151714
2021-02-06,76800
2021-02-06,65770
2021-02-06,255288
2021-02-06,18000
2021-02-06,24000
2021-02-06,22660
2021-02-06,15809
2021-02-06,23000
2021-02-06,7906
2021-02-06,25400
2021-02-06,28000
2021-02-06,119898
2021-02-06,38400
2021-02-06,19000
2021-02-06,15325
2021-02-06,24966
2021-02-06,804
2021-02-06,20000
2021-02-06,16000
2021-02-06,32105
2021-02-06,57926
2021-02-06,56581
2021-02-06,5224
2021-02-06,17820
2021-02-06,130000
2021-02-06,26160
2021-02-06,19200
2021-02-06,113000
2021-02-06,43000
2021-02-06,65112
2021-02-06,17010
2021-02-06,32000
2021-02-06,10120
2021-02-06,50868
2021-02-06,2082
2021-02-06,15876
2021-02-06,40142
