Sail Date.,QTY.(KGS)
2018-01-15,106280
2018-01-15,49000
2018-01-17,15876
2018-01-17,42789
2018-01-17,9000
2018-01-17,31752
2018-01-17,25100
2018-01-17,25000
2018-01-17,15000
2018-01-17,8010
2018-01-17,17292
2018-01-17,36000
2018-01-17,11000
2018-01-17,21000
2018-01-17,150445
2018-01-17,38000
2018-01-17,19200
2018-01-17,110
2018-01-17,25200
2018-01-17,8000
2018-01-17,18143
2018-01-17,24420
2018-01-17,12448
2018-01-17,5661
2018-01-17,48950
2018-01-17,22503
2018-01-17,10000
2018-01-17,79443
2018-01-17,76320
2018-01-17,64230
2018-01-17,9100
2018-01-17,1000
2018-01-17,16000
2018-01-17,39121
2018-01-17,42000
2018-01-17,26000
2018-01-17,8750
2018-01-17,23040
2018-01-17,13000
2018-01-17,21748
2018-01-17,13500
2018-01-17,38400
2018-01-17,9200
2018-01-17,50511
2018-01-17,20300
2018-01-18,48000
2018-01-18,15000
2018-01-18,27500
2018-01-18,27900
2018-01-18,24000
2018-01-18,27935
2018-01-18,16000
2018-01-18,20626
2018-01-18,12183
2018-01-18,30000
2018-01-18,27160
2018-01-18,28560
2018-01-18,10000
2018-01-18,25000
2018-01-18,8000
2018-01-18,18000
2018-01-18,28000
2018-01-18,30869
2018-01-18,120000
2018-01-19,19200
2018-01-19,10100
2018-01-19,27400
2018-01-19,48280
2018-01-19,42868
2018-01-19,76800
2018-01-19,28000
2018-01-19,41600
2018-01-19,21900
2018-01-19,15000
2018-01-19,15876
2018-01-19,38200
2018-01-19,334200
2018-01-19,12500
2018-01-19,17480
2018-01-19,8000
2018-01-19,11500
2018-01-19,22000
2018-01-19,39500
2018-01-19,2000
2018-01-19,36000
2018-01-19,7709
2018-01-19,58000
2018-01-19,25000
2018-01-19,19240
2018-01-19,18400
2018-01-19,10000
2018-01-19,79400
2018-01-19,48000
2018-01-19,23500
2018-01-19,884
2018-01-19,26460
2018-01-19,38730
2018-01-19,18260
2018-01-19,31752
2018-01-19,47628
2018-01-19,16328
2018-01-19,52500
2018-01-19,18144
2018-01-19,21000
2018-01-19,23200
2018-01-19,17000
2018-01-20,48800
2018-01-20,78018
2018-01-20,15876
2018-01-22,29000
2018-01-22,8179
2018-01-22,37200
2018-01-22,76800
2018-01-22,10000
2018-01-22,15000
2018-01-22,122900
2018-01-22,88023
2018-01-22,18354
2018-01-22,5000
2018-01-22,3344
2018-01-22,23472
2018-01-22,63876
2018-01-22,23600
2018-01-22,25000
2018-01-22,26000
2018-01-22,21000
2018-01-22,28000
2018-01-22,26250
2018-01-22,84852
2018-01-22,16329
2018-01-22,36425
2018-01-22,17238
2018-01-22,40948
2018-01-22,15876
2018-01-22,27000
2018-01-22,4600
2018-01-22,26040
2018-01-22,27306
2018-01-22,146224
2018-01-22,13608
2018-01-22,43450
2018-01-22,19206
2018-01-22,19000
2018-01-22,18000
2018-01-22,22245
2018-01-22,30000
2018-01-22,27675
2018-01-22,8010
2018-01-22,13500
2018-01-22,20000
2018-01-22,183000
2018-01-22,40052
2018-01-22,8000
2018-01-22,30497
2018-01-22,49200
2018-01-22,27750
2018-01-22,23280
2018-01-22,24000
2018-01-22,16000
2018-01-22,39277
2018-01-22,48720
2018-01-22,30876
2018-01-22,26809
2018-01-22,37540
2018-01-22,45000
2018-01-22,15200
2018-01-22,12500
2018-01-22,22000
2018-01-22,50970
2018-01-22,41000
2018-01-22,1712
2018-01-22,17550
2018-01-22,6000
2018-01-22,48417
2018-01-22,54822
2018-01-26,31752
2018-01-26,15000
2018-01-26,4665
2018-01-26,18597
2018-01-26,5562
2018-01-26,7500
2018-01-26,11000
2018-01-26,18143
2018-01-26,25000
2018-01-26,20700
2018-01-26,12582
2018-01-26,27600
2018-01-26,14818
2018-01-26,31770
2018-01-26,15876
2018-01-26,40127
2018-01-26,52380
2018-01-26,2150
2018-01-26,22490
2018-01-26,9600
2018-01-26,72400
2018-01-26,15300
2018-01-26,18400
2018-01-26,12250
2018-01-26,37440
2018-01-26,23814
2018-01-26,38102
2018-01-26,18125
2018-01-26,63198
2018-01-26,20791
2018-01-26,76980
2018-01-26,28000
2018-01-26,12000
2018-01-26,19200
2018-01-26,28156
2018-01-26,26000
2018-01-26,20000
2018-01-26,40200
2018-01-26,58166
2018-01-27,132000
2018-01-27,15876
2018-01-27,20165
2018-01-27,15000
2018-01-27,17500
2018-01-27,62258
2018-01-27,18144
2018-01-27,22260
2018-01-27,22000
2018-01-27,60288
2018-01-27,20800
2018-01-27,18000
2018-01-27,27000
2018-01-27,44400
2018-01-27,70320
2018-01-27,19000
2018-01-27,57600
2018-01-27,12000
2018-01-27,25000
2018-01-27,18506
