Sail Date.,QTY.(KGS)
2021-05-21,678111
2021-05-23,136463
2021-05-24,1368801
2021-05-25,391175
2021-05-28,1567455
2021-05-29,1983743
2021-05-30,1105859
2021-06-01,558130
2021-06-02,678089
2021-06-03,610670
2021-06-04,858693
2021-06-05,1724930
2021-06-06,611210
2021-06-07,1182093
2021-06-09,395759
2021-06-10,224683
2021-06-11,196783
2021-06-12,1317185
2021-06-14,497719
2021-06-15,826477
2021-06-16,432767
2021-06-17,1024207
2021-06-18,1201472
2021-06-20,1274109
2021-06-21,1365822
2021-06-22,1075483
2021-06-23,1158490
2021-06-24,124273
2021-06-25,374422
2021-06-27,660099
2021-06-29,1223369
2021-06-30,1918447
2021-07-01,229790
2021-07-02,1465883
2021-07-03,734361
2021-07-04,120809
2021-07-07,624912
2021-07-08,1797125
2021-07-09,2593037
2021-07-11,277617
2021-07-13,720646
2021-07-14,1770928
2021-07-15,896147
2021-07-17,659421
2021-07-18,106877
2021-07-19,606083
2021-07-20,2402752
2021-07-21,19200
2021-07-22,91510
2021-07-23,1235345
2021-07-24,91875
2021-07-25,1102213
2021-07-26,161947
2021-07-27,959591
2021-07-28,278473
2021-07-29,2165221
2021-07-31,72050
2021-08-01,581448
2021-08-02,153552
2021-08-03,929242
2021-08-04,31752
2021-08-05,71443
2021-08-06,1220493
2021-08-08,591712
2021-08-10,83000
2021-08-11,154181
2021-08-14,374371
2021-08-15,1937869
2021-08-16,254785
2021-08-17,480350
2021-08-18,1032847
2021-08-19,1729985
2021-08-20,218587
2021-08-21,1405456
2021-08-22,869886
2021-08-24,298155
2021-08-25,670402
2021-08-26,242871
2021-08-28,159925
2021-08-29,1637704
2021-08-31,1136352
2021-09-03,1222897
2021-09-04,769606
2021-09-05,102292
2021-09-06,1749258
2021-09-07,1881204
2021-09-09,900660
2021-09-10,911077
2021-09-11,2527945
2021-09-12,367064
2021-09-13,1027882
2021-09-14,1750529
2021-09-15,1205161
2021-09-16,414255
2021-09-19,806057
2021-09-20,1068946
2021-09-21,2763038
2021-09-22,621987
2021-09-24,347056
2021-09-25,611149
2021-09-26,1602933
2021-09-28,1144377
2021-09-29,2065253
2021-10-02,1829372
2021-10-03,363227
2021-10-06,140492
2021-10-07,949647
2021-10-08,2344345
2021-10-11,1815486
2021-10-12,187610
2021-10-13,190401
2021-10-14,1260539
2021-10-16,117895
2021-10-17,1499940
2021-10-18,901895
2021-10-19,1255703
2021-10-21,1457078
2021-10-22,109161
2021-10-23,652053
2021-10-24,1085527
2021-10-26,1505541
2021-10-27,1137075
2021-10-28,28320
2021-10-30,462764
2021-10-31,2292170
2021-11-01,1138870
2021-11-02,536345
2021-11-05,2458835
2021-11-06,725747
2021-11-07,1140349
2021-11-08,215714
2021-11-09,533070
2021-11-10,738000
2021-11-12,784768
2021-11-13,392751
2021-11-14,400150
2021-11-15,1491285
2021-11-16,1703098
2021-11-17,494876
2021-11-19,36316
2021-11-21,2158014
2021-11-22,1297482
2021-11-23,1457256
2021-11-24,1408162
2021-11-28,398697
2021-11-29,1661887
2021-11-30,1995482
2021-12-02,95608
2021-12-03,2315999
2021-12-04,1210000
2021-12-05,77185
2021-12-06,193758
2021-12-08,375724
2021-12-10,3742839
2021-12-11,142092
2021-12-12,1770664
2021-12-13,542694
2021-12-14,2952536
2021-12-15,749390
2021-12-19,575646
2021-12-20,149415
2021-12-21,1942493
2021-12-22,1301234
2021-12-24,1224472
2021-12-25,934149
2021-12-27,2510590
2021-12-29,966369
2021-12-30,178873
